0,CIFAR_CNN_small_2,1,CONV_2D,224,8,"(32, 32, 3)","(30, 30, 8)","(3, 3)","(1, 1)"
1,CIFAR_CNN_small_2,2,POOL,0,0,"(30, 30, 8)","(15, 15, 8)","(2, 2)","(2, 2)"
2,CIFAR_CNN_small_2,3,FLATTEN,0,,"(15, 15, 8)","(1800,)",,
3,CIFAR_CNN_small_2,4,DENSE,18010,,"(1800,)","(10,)",,
