,loss,acc
0,1.075602884085973,0.7340999999682108
1,0.39905305417378745,0.8864000000317891
2,0.3494282277584076,0.8989666666348776
3,0.32771464268366496,0.9050666666348776
4,0.31430232208569847,0.9091333333015442
5,0.3037421716292699,0.9117833333651225
6,0.295027418533961,0.9146666666348775
7,0.2874275898615519,0.9160000000317892
8,0.28105103003184,0.9193333333333333
9,0.2744081936041514,0.9208666666348775
